Name;Price;URL;idproduto;idgradex;idgradey;descrição;idmarca;iddepartamento;classificacao;idcodigonbm;Ean
Armario Aereo Itatiaia Luce Kit 3 Peças Ip3-105 Branco;849,91;https://lista.mercadolivre.com.br/7892946336762#D[A:7892946336762];8313;13;0;ARM ITAT LUCE IP3-105-13-0;115;1040501020;4050102;94032010;7892946336762
Armario Aereo Itatiaia Luce Kit 3 Peças Ip3-105 Branco;849,91;https://lista.mercadolivre.com.br/7892946336762#D[A:7892946336762];8313;13;0;ARM ITAT LUCE IP3-105-13-0;115;1040501020;4050102;94032010;7892946336762
Kit Balcão 3 Portas Com Armário Aéreo 3 Portas Itatiaia Luce;898,87;https://lista.mercadolivre.com.br/7892946336762#D[A:7892946336762];8313;13;0;ARM ITAT LUCE IP3-105-13-0;115;1040501020;4050102;94032010;7892946336762
Armário Itatiaia Aéreo Luce 3 Portas Branco Ip3-105;319,89;https://lista.mercadolivre.com.br/7892946336762#D[A:7892946336762];8313;13;0;ARM ITAT LUCE IP3-105-13-0;115;1040501020;4050102;94032010;7892946336762
Armário Aéreo Cozinhas Itatiaia Luce - 3 Portas - Branco;344,99;https://lista.mercadolivre.com.br/7892946336762#D[A:7892946336762];8313;13;0;ARM ITAT LUCE IP3-105-13-0;115;1040501020;4050102;94032010;7892946336762
Armário Aéreo De Cozinha Itatiaia Luce 3 Portas 105 Cm;319,89;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário De Cozinha Aéreo Itatiaia Ip3-105 Luce 3 Portas Preto;376,83;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário Cozinha Aéreo Itatiaia Luce 3 Portas Preto Ip3-105;349;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário De Cozinha Itatiaia Aéreo Luce Ip3-105 Itatiaia;349,89;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário Aéreo Cozinhas Itatiaia Luce - 3 Portas - Preto;344,99;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário Aéreo Cozinhas Itatiaia Luce - 3 Portas - Preto;344,99;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário Aéreo Luce 3 Portas Ip3-105 Itatiaia Preto;349;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário Aéreo Luce 3 Portas Ip3-105 Itatiaia Preto;349;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário Cozinha Aéreo Itatiaia Luce 3 Portas Preto Ip3-105;349;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário Aéreo Cozinhas Itatiaia Luce - 3 Portas - Preto;344,99;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário Aéreo Cozinhas Itatiaia Luce - 3 Portas - Preto;344,99;https://lista.mercadolivre.com.br/7892946336779#D[A:7892946336779];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946336779
Armário Aéreo De Cozinha Aço New Premium 3 Portas Itatiaia;399;https://lista.mercadolivre.com.br/7892946439319#D[A:7892946439319];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946439319
Armário Aéreo De Cozinha Em Aço New Premium Com 3 Portas Itatiaia Cor Branco\u002Fneve;394,66;https://lista.mercadolivre.com.br/7892946439319#D[A:7892946439319];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946439319
Armário Aéreo Itatiaia 3 Portas New Premium Branco Neve;349,89;https://lista.mercadolivre.com.br/7892946439319#D[A:7892946439319];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946439319
Armário Aéreo De Cozinha Branco 3 Portas New Premium;366,69;https://lista.mercadolivre.com.br/7892946439319#D[A:7892946439319];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946439319
Armário Cozinha Aéreo Itatiaia Aço 3 Pts New Premium Branco;349,89;https://lista.mercadolivre.com.br/7892946439319#D[A:7892946439319];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946439319
Armário Aéreo Itatiaia 3 Portas New Premium Branco Neve;410,73;https://lista.mercadolivre.com.br/7892946439319#D[A:7892946439319];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946439319
Armário Cozinha Aéreo Itatiaia Aço 3 Pts New Premium Branco;349;https://lista.mercadolivre.com.br/7892946439319#D[A:7892946439319];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946439319
Armário Aéreo De Cozinha Branco 3 Portas New Premium;366,69;https://lista.mercadolivre.com.br/7892946439319#D[A:7892946439319];8313;90;0;ARM ITAT LUCE IP3-105-90-0;115;1040501020;4050102;94032010;7892946439319
Fogão Itatiaia Waves 4q Com Porta Com Visor 127\u002F220v - Branco;933,85;https://lista.mercadolivre.com.br/7892946310397#D[A:7892946310397];8552;13;3;FOGAO ITAT WAVES 4B-13-3;115;1010104020;1010402;73211100;7892946310397
Fogão Itatiaia Waves 4 Bocas Branco Bivolt 3700000000;825,55;https://lista.mercadolivre.com.br/7892946310397#D[A:7892946310397];8552;13;3;FOGAO ITAT WAVES 4B-13-3;115;1010104020;1010402;73211100;7892946310397
Fogão Itatiaia Waves 4 Bocas Branco Bivolt 3700000000;869;https://lista.mercadolivre.com.br/7892946310397#D[A:7892946310397];8552;13;3;FOGAO ITAT WAVES 4B-13-3;115;1010104020;1010402;73211100;7892946310397
Fogão Itatiaia Waves 4q Com Porta Com Visor 127v\u002F220v Preto;849;https://lista.mercadolivre.com.br/7892946327388#D[A:7892946327388];8552;90;3;FOGAO ITAT WAVES 4B-90-3;115;1010104020;1010402;73211100;7892946327388
Fogão Itatiaia Waves 4 Bocas All Black Bivolt 3700000042;932;https://lista.mercadolivre.com.br/7892946327388#D[A:7892946327388];8552;90;3;FOGAO ITAT WAVES 4B-90-3;115;1010104020;1010402;73211100;7892946327388
Fogão Itatiaia Waves 4 Bocas All Black Bivolt 3700000042;1299;https://lista.mercadolivre.com.br/7892946327388#D[A:7892946327388];8552;90;3;FOGAO ITAT WAVES 4B-90-3;115;1010104020;1010402;73211100;7892946327388
Fogão Itatiaia Waves 4 Bocas All Black Bivolt 3700000042;889;https://lista.mercadolivre.com.br/7892946327388#D[A:7892946327388];8552;90;3;FOGAO ITAT WAVES 4B-90-3;115;1010104020;1010402;73211100;7892946327388
Fogão Itatiaia Waves 4 Bocas All Black Bivolt 3700000042;839;https://lista.mercadolivre.com.br/7892946327388#D[A:7892946327388];8552;90;3;FOGAO ITAT WAVES 4B-90-3;115;1010104020;1010402;73211100;7892946327388
Cooktop A Gás Itatiaia Preto 5 Bocas Essencial Bivolt 127v\u002F220v 620ct50153;419,88;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Kit 5 Módulo Usina Ignição Fogão Cooktop Fischer 5 Bocas;169;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Módulo Usina Ignição Fogão Cooktop Fischer 5 Bocas Original;37,81;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop Itatiaia 5 Bocas Preto A Gas Bivolt;626,54;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop Itatiaia 5 Bocas Preto A Gas Bivolt;626,54;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Botão Manipulo Do Cooktop Brastemp Bdt86ae Original;30;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop Para Cozinha Realce 5 Queimadores Preto Fh;603,72;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1330,02;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop Para Cozinha Realce 5 Bocas Cor Preto Mega Chama;679;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1427;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop Para Cozinha Realce 5 Bocas Cor Preto Mega Chama;635;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1434;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1430;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1326,13;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Fogão Cooktop Fisher Por Indução Vitrocerâmica 4 Bocas 220v;1434;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Fogão Cooktop Fisher Por Indução Vitrocerâmica 4 Bocas 220v;1430;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1330,02;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1330,02;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1326,13;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1430;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Cooktop A Gás 5 Bocas Itatiaia Gn Preto Bivolt;1326,13;https://lista.mercadolivre.com.br/7892946316580#D[A:7892946316580];8553;90;3;FOGAO COOKTOP ITAT 5B-90-3;115;1010104060;1010406;73211100;7892946316580
Itatiaia Ip2-80 Aéreo Armário De Cozinha Cor Branco;270;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário De Cozinha Itatiaia Aéreo 2pts Tarsila Ip2-80 Branco;379;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Tarsila 2 Portas - Ip2-80 Branco - Itatiaia;499;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário De Cozinha Aéreo Itatiaia Tarsila 2 Portas Ip2-80;330;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário De Cozinha E Lavanderia Itatiaia Tarsila Aço Branco;329;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Tarsila 2 Portas 80cm Ip2-80 Itatiaia Branco;309;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Cozinhas Itatiaia Tarsila - 2 Portas - Ip2-80;253,29;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Itatiaia 2 Portas 80cm Tarsila Ip2-80;493,91;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Itatiaia 2 Portas 80cm Tarsila Ip2-80;519;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Itatiaia 2 Portas 80cm Tarsila Ip2-80 Branco;329;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo De Cozinha 2 Portas Tarsila Ip2-80 Itatiaia;296,91;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Cozinhas Itatiaia Tarsila - 2 Portas - Branco;297,99;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Itatiaia 2 Portas 80cm Tarsila Ip2-80 Branco;519;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Cozinhas Itatiaia Tarsila - 2 Portas - Branco;253,29;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário Aéreo Tarsila 2 Portas - Ip2-80 Branco - Itatiaia;499;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário De Cozinha Aéreo Itatiaia Tarsila 2 Portas Ip2-80;330;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Armário De Cozinha E Lavanderia Itatiaia Tarsila Aço Branco;329,61;https://lista.mercadolivre.com.br/7892946332085#D[A:7892946332085];9186;13;0;ARM ITAT TARSILA IP2-80-13-0;115;1040501020;4050102;94032010;7892946332085
Suporte Dvd Blu-ray Decodificador P\u002F Tv Ou Parede Ace06 ELG;39;https://lista.mercadolivre.com.br/7898378704377#D[A:7898378704377];9222;90;0;SUPORTE PARED ELG ACE06 P/ CONVE/ RECEP SIMILIARES-90-0;1384;1040202030;4020203;73269090;7898378704377
Suporte Dvd Blu-ray Decodificador P\u002F Tv Ou Parede Ace06 ELG;44;https://lista.mercadolivre.com.br/7898378704377#D[A:7898378704377];9222;90;0;SUPORTE PARED ELG ACE06 P/ CONVE/ RECEP SIMILIARES-90-0;1384;1040202030;4020203;73269090;7898378704377
Suporte Net Sky Dvd Decodificador P\u002F Tv Ou Parede Ace06 ELG;44;https://lista.mercadolivre.com.br/7898378704377#D[A:7898378704377];9222;90;0;SUPORTE PARED ELG ACE06 P/ CONVE/ RECEP SIMILIARES-90-0;1384;1040202030;4020203;73269090;7898378704377
Suporte Receptor Net Sky Decodificador P Tv Parede Ace06 ELG;49;https://lista.mercadolivre.com.br/7898378704377#D[A:7898378704377];9222;90;0;SUPORTE PARED ELG ACE06 P/ CONVE/ RECEP SIMILIARES-90-0;1384;1040202030;4020203;73269090;7898378704377
Suporte Dvd Blu-ray Decodificador P\u002F Tv Ou Parede Ace06 ELG;49;https://lista.mercadolivre.com.br/7898378704377#D[A:7898378704377];9222;90;0;SUPORTE PARED ELG ACE06 P/ CONVE/ RECEP SIMILIARES-90-0;1384;1040202030;4020203;73269090;7898378704377
Suporte Para Net Sky Dvd Ace06 ELG;44;https://lista.mercadolivre.com.br/7898378704377#D[A:7898378704377];9222;90;0;SUPORTE PARED ELG ACE06 P/ CONVE/ RECEP SIMILIARES-90-0;1384;1040202030;4020203;73269090;7898378704377
Ventilador De Coluna 40cm Air Timer Ts + 220v Cor Da Estrutura Preto Cor Das Pás Grafite;378;https://lista.mercadolivre.com.br/7896443133893#D[A:7896443133893];9354;543;1;VENTIL MALLORY COLUNA AIR TIMER TS+-543-1;1270;1010304040;1030404;84145990;7896443133893
Ventilador De Coluna Air Timer Ts+ 40cm Mallory 110v Cor Da Estrutura Grafite Cor Das Pás Grafite;399;https://lista.mercadolivre.com.br/7896443133893#D[A:7896443133893];9354;543;1;VENTIL MALLORY COLUNA AIR TIMER TS+-543-1;1270;1010304040;1030404;84145990;7896443133893
Ventilador De Coluna Air Timer Ts+40cm Mallory 110v C\u002F Ctrl.;439;https://lista.mercadolivre.com.br/7896443133893#D[A:7896443133893];9354;543;1;VENTIL MALLORY COLUNA AIR TIMER TS+-543-1;1270;1010304040;1030404;84145990;7896443133893
Depurador De Ar Suggar Slim 80cm Di81br;499;https://lista.mercadolivre.com.br/7896518514435#D[A:7896518514435];9435;88;1;DEPUR. SUGGAR SLIM 80CM 3 VEL DI81-88-1;232;1010103010;1010301;84213990;7896518514435
Depurador De Ar Suggar Slim 80cm Di81br;516,47;https://lista.mercadolivre.com.br/7896518514435#D[A:7896518514435];9435;88;1;DEPUR. SUGGAR SLIM 80CM 3 VEL DI81-88-1;232;1010103010;1010301;84213990;7896518514435
Depurador De Ar Suggar Slim 80cm Di81br;499;https://lista.mercadolivre.com.br/7896518513971#D[A:7896518513971];9435;90;2;DEPUR. SUGGAR SLIM 80CM 3 VEL DI81-90-2;232;1010103010;1010301;84213990;7896518513971
Depurador De Ar Suggar Slim 80cm Di81br;516,47;https://lista.mercadolivre.com.br/7896518513971#D[A:7896518513971];9435;90;2;DEPUR. SUGGAR SLIM 80CM 3 VEL DI81-90-2;232;1010103010;1010301;84213990;7896518513971
Cozinha Completa Itatiaia Aço Amanda Com Paneleiro Duplo Cor Branco;1149;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Completa Itatiaia Amanda 4 Peças - Branco;1149;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Completa Itatiaia Amanda 4 Pç Armário Balcão Branco;899;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Completa Itatiaia Amanda 2023 | 1 Gaveta, 10 Portas,;874,95;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Amanda Branco Itatiaia;992;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Completa Itatiaia Aço Amanda Paneleiro Duplo;1199,89;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Completa Itatiaia Amanda 4 Pç Armário Balcão Branco;1149;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Completa Itatiaia Aço Amanda Com Paneleiro Duplo;1199,89;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Completa Itatiaia Amanda 4 Peças Branco;1039;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Completa Itatiaia Amanda 4 Peças Branco;1039;https://lista.mercadolivre.com.br/7892946444535#D[A:7892946444535];9476;13;0;COZ ITAT AMANDA-13-0;115;1040501070;4050107;94032010;7892946444535
Cozinha Compacta Itatiaia Amanda Com Tampo;1159;https://lista.mercadolivre.com.br/7892946327524#D[A:7892946327524];9476;23;0;COZ ITAT AMANDA-23-0;115;1040501070;4050107;94032010;7892946327524
Porta Latas Organizador De Geladeira Prateleira Pendurar;68;https://lista.mercadolivre.com.br/7892946327524#D[A:7892946327524];9476;23;0;COZ ITAT AMANDA-23-0;115;1040501070;4050107;94032010;7892946327524
Cozinha Compacta Itatiaia Amanda Com Tampo;1432,22;https://lista.mercadolivre.com.br/7892946327524#D[A:7892946327524];9476;23;0;COZ ITAT AMANDA-23-0;115;1040501070;4050107;94032010;7892946327524
Prancha Titanium Blue Britânia Bivolt;119;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Prancha Chapinha Britânia Titanium Blue 220ºc - Bivolt;169;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Prancha Chapinha Britânia Titanium Blue 220ºc Bivolt + Nf;169;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Prancha De Cabelo Britânia Titanium Blue Azul 110v\u002F220v;179,51;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Chapinha Britânia Prancha Titanium Blue 35w Bivolt;149;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Chapinha Progressiva Ultra Cabelo 450 Graus Profissional;120,34;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Chapinha Prancha Britânia Titanium Blue 220ºc Bivolt C\u002F Nf;169;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Prancha De Cabelo Britânia Titanium Blue Azul 110v\u002F220v;172,51;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Chapinha Prancha Britânia Titanium Blue 220ºc Bivolt + Nf;179;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Chapinha De Cabelo Britânia Titanium Blue Azul 110v\u002F220v;171,31;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Chapinha Prancha Britânia Titanium Blue 220ºc Bivolt;179;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Chapinha Prancha Britânia Titanium Blue 220ºc Bivolt C\u002F Nf;169;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Chapinha Prancha Britânia Titanium Blue 220ºc Bivolt + Nf;179;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Prancha Chapinha Britânia Titanium Blue 220ºc Bivolt + Nf;169;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Prancha Chapinha Britânia Titanium Blue 220ºc Bivolt C\u002F Nf;169;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Prancha Chapinha Britânia Titanium Blue 220ºc - Bivolt;169;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Chapinha Prancha Britânia Titanium Blue 220ºc Bivolt + Nf;179;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
Prancha Chapinha Britânia Titanium Blue 220ºc Bivolt C\u002F Nf;169;https://lista.mercadolivre.com.br/7891356068645#D[A:7891356068645];9489;6;3;PRANCHA BRITANIA TITANIUM BLUE-6-3;34;1010303020;1030302;85163200;7891356068645
